,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
555,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
556,KARBONN K531,"₹1,288",3.9,"1,110 Ratings & 92 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
557,"REDMI 12C (Mint Green, 128 GB)","₹8,888",4.2,"24,234 Ratings & 1,374 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
558,Micromax X743,₹980,3.7,326 Ratings & 13 Reviews,32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
559,"OPPO A17 (Lake Blue, 64 GB)","₹9,999",4.3,"13,042 Ratings & 561 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
560,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
561,"SAMSUNG Galaxy S22 5G (Phantom Black, 128 GB)","₹39,999",4.4,"15,877 Ratings & 1,335 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
562,Micromax X778,"₹1,412",3.9,"3,949 Ratings & 350 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
563,LAVA Flip,"₹1,911",4.1,"14,780 Ratings & 1,358 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
564,Kechaoda K28,"₹1,275",4,"3,774 Ratings & 303 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
565,"realme Narzo N53 (Feather Gold, 64 GB)","₹8,389",4.2,"5,752 Ratings & 335 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
566,SAMSUNG GT-E1215,"₹1,295",4.3,"54,998 Ratings & 4,545 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
567,"Tecno Spark Go 2024 (Gravity Black, 128 GB)","₹6,989",4.3,159 Ratings & 12 Reviews,32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
568,Kechaoda A26,₹960,4,"20,326 Ratings & 1,323 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
569,"Tecno Spark Go 2024 (Mystery White, 128 GB)","₹7,829",4.3,159 Ratings & 12 Reviews,32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
570,"Tecno Spark Go 2024 (Magic Skin Green, 64 GB)","₹6,999",4.3,159 Ratings & 12 Reviews,32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
571,"Honor 90 5G (Diamond Silver, 512 GB)","₹36,999",4.1,716 Ratings & 96 Reviews,32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
572,itel it5027,"₹1,169",4,183 Ratings & 12 Reviews,32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
573,Micromax X513+,"₹1,095",3.7,"3,831 Ratings & 252 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
574,"Apple iPhone 13 ((PRODUCT)RED, 128 GB)","₹52,999",4.7,"2,78,075 Ratings & 13,543 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
575,"POCO M4 5G (Power Black, 128 GB)","₹14,999",4.2,"54,381 Ratings & 3,785 Reviews",32 GB RAM | 32 GB ROM,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
576,"Google Pixel 7a (Snow, 128 GB)","₹39,999",4.1,"16,187 Ratings & 1,792 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
577,LAVA A5,"₹1,479",4.1,"11,012 Ratings & 999 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
578,"Tecno Spark Go 2024 (Gravity Black, 64 GB)","₹6,999",4.3,159 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
579,"Tecno Spark Go 2024 (Mystery White, 128 GB)","₹7,949",4.3,159 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
580,"Google Pixel 8 (Rose, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
581,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
582,"realme Narzo N53 (Feather Gold, 64 GB)","₹8,389",4.2,"5,752 Ratings & 335 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
583,"Tecno Spark Go 2024 (Gravity Black, 128 GB)","₹7,849",4.3,159 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
584,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
585,oneme FLIP Z FM1,"₹1,800",4.3,6 Ratings & 0 Reviews,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
586,SAMSUNG GT-E1215,"₹1,295",4.3,"54,998 Ratings & 4,545 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
587,"SAMSUNG Galaxy A34 5G (Awesome Graphite, 256 GB)","₹26,499",4.2,"5,874 Ratings & 495 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
588,"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)","₹17,999",4.2,"6,350 Ratings & 568 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
589,Micromax X513+,"₹1,095",3.7,"3,831 Ratings & 252 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
590,"Apple iPhone 13 ((PRODUCT)RED, 128 GB)","₹52,999",4.7,"2,78,075 Ratings & 13,543 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
591,Micromax X778,"₹1,412",3.9,"3,949 Ratings & 350 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
592,"I Kall Z19Pro Ultra (champagne, 128 GB)","₹7,999",3.5,990 Ratings & 52 Reviews,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
593,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)","₹15,999",4.1,"7,624 Ratings & 524 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
594,"Nokia 150 Dual Sim Keypad Phone, Rear Camera, Long Lasting Battery Life and FM Radio","₹2,807",4.2,361 Ratings & 20 Reviews,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
595,"SAMSUNG Galaxy S22 5G (Phantom Black, 128 GB)","₹39,999",4.4,"15,877 Ratings & 1,335 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
596,"Google Pixel 7a (Charcoal, 128 GB)","₹39,999",4.1,"16,187 Ratings & 1,792 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
597,"REDMI A2 (Classic Black, 32 GB)","₹5,690",4.2,"7,573 Ratings & 433 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
598,SAMSUNG Guru FM Plus SM-B110E/D,"₹1,289",4.3,"63,343 Ratings & 6,121 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
599,Kechaoda K60,"₹1,799",4,"1,637 Ratings & 150 Reviews",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP (OIS) + 13MP | 13MP Front Camera,4300 mAh Battery,Tensor G2 Processor,1 Year Domestic Warranty
600,"Google Pixel 8 (Obsidian, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
601,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
602,"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",4.2,495 Ratings & 41 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
603,MTR Ferrari,"₹1,380",4.1,"7,185 Ratings & 497 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
604,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
605,"REDMI A2 (Sea Green, 32 GB)","₹5,690",4.2,"7,573 Ratings & 433 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
606,"Google Pixel 7a (Sea, 128 GB)","₹39,999",4.1,"16,187 Ratings & 1,792 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
607,"REDMI A3 (Olive Green, 64 GB)","₹7,299",4.1,145 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
608,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)","₹29,499",4.4,"3,718 Ratings & 414 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
609,"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹28,035",4.4,"3,718 Ratings & 414 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
610,KARBONN KX3,₹980,4,"2,188 Ratings & 144 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
611,LAVA A9,"₹1,899",4.1,"8,493 Ratings & 825 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
612,"OnePlus Nord 3 5G (Tempest Gray, 256 GB)","₹35,938",4.4,"1,362 Ratings & 123 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
613,"REDMI Note 13 Pro 5G (Arctic White, 256 GB)","₹27,999",4.3,"7,230 Ratings & 830 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
614,SAMSUNG Metro 313 Dual Sim,,4.2,"15,093 Ratings & 1,292 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
615,GFive Z9,₹664,3.7,6 Ratings & 1 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
616,"REDMI Note 13 Pro+ 5G (Fusion Black, 512 GB)","₹35,999",4.2,"3,213 Ratings & 433 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
617,GFive Z9,₹664,3.7,6 Ratings & 1 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
618,Kechaoda K60,"₹1,775",4,"1,637 Ratings & 150 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
619,GFive Z9,₹664,3.7,6 Ratings & 1 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
620,LAVA A9,"₹1,649",4.1,"8,493 Ratings & 825 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
621,"IQOO Z7 Pro 5G (Graphite Matte, 128 GB)","₹23,757",4.4,"1,383 Ratings & 112 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
622,"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹31,999",4.2,"4,178 Ratings & 588 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
623,LAVA A9,"₹1,680",4.1,"8,493 Ratings & 825 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
624,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
625,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
626,"vivo Y16 (Steller Black, 64 GB)","₹9,939",4.3,"6,925 Ratings & 378 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
627,"REDMI 12 (Jade Black, 128 GB)","₹9,499",4.3,"95,201 Ratings & 5,196 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
628,"Honor 90 5G (Diamond Silver, 256 GB)","₹25,940",4.1,160 Ratings & 22 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
629,Snexian ROCK Z,"₹2,700",3.8,209 Ratings & 18 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
630,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
631,SAMSUNG Guru Music 2,"₹1,225",4.1,"2,235 Ratings & 217 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
632,"Nokia 225 4G DS Keypad Mobile with Long Battery Life,Built-in Camera","₹3,879",3.7,"13,721 Ratings & 1,352 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
633,"Nokia 105 Dual SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,445",4,"2,477 Ratings & 183 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
634,KARBONN KX3 STAR,₹998,3.8,51 Ratings & 5 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
635,itel Muzik 430,"₹1,599",4.2,36 Ratings & 6 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
636,"I Kall Z19 (Gold, 64 GB)","₹6,999",3.3,245 Ratings & 11 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
637,Kechaoda K115,"₹1,090",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
638,Kechaoda K115,"₹1,075",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
639,"REDMI A2+ (Sea Green, 128 GB)","₹7,795",4.1,"2,758 Ratings & 153 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
640,Kechaoda K115,"₹1,075",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
641,Jio V2 Keypad Phone with (UPI) Locked New,"₹1,068",3.7,82 Ratings & 5 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
642,Kechaoda K115,"₹1,089",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
643,"Tecno Spark 10C (Magic Skin Orange, 128 GB)","₹8,999",4.1,311 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
644,GREENBERRI CRETA,₹999,3.9,89 Ratings & 16 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
645,KARBONN KX3,₹994,3.9,"9,565 Ratings & 709 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
646,"SAMSUNG Galaxy A34 5G (Awesome Graphite, 128 GB)","₹24,499",4.2,"5,874 Ratings & 495 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
647,LAVA Hero 600i Sapphire Blue,₹909,4,"1,576 Ratings & 106 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
648,"itel P40 (Dreamy Blue, 128 GB)","₹8,990",4,316 Ratings & 13 Reviews,8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,13MP Rear Camera,6000 mAh Battery,Domestic Warranty 1 Year For handset And 6 Month For Accessories.,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
649,Kechaoda K28,"₹1,249",4,"3,774 Ratings & 303 Reviews",8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,13MP Rear Camera,6000 mAh Battery,Domestic Warranty 1 Year For handset And 6 Month For Accessories.,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
650,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,13MP Rear Camera,6000 mAh Battery,Domestic Warranty 1 Year For handset And 6 Month For Accessories.,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
