,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
755,"vivo Y75 (Dancing waves, 128 GB)","₹19,990",4.3,"2,569 Ratings & 196 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
756,"Infinix Note 12 (Force Black, 64 GB)","₹10,999",4.2,"26,869 Ratings & 2,621 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
757,itel it5026,"₹1,305",4,"1,230 Ratings & 121 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
758,itel IT5026,"₹1,305",4,"1,230 Ratings & 121 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
759,"SAMSUNG Galaxy M33 5G (Mystique Green, 128 GB)","₹17,362",4.2,"9,758 Ratings & 746 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
760,"REDMI 10 Prime 2022 (Phantom Black, 64 GB)","₹12,450",4.2,"3,503 Ratings & 238 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
761,Nokia 105 PLUS SS,"₹1,399",4.1,310 Ratings & 24 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
762,itel it2163S,₹989,4.1,"1,007 Ratings & 93 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
763,"itel A60 (SapphireBlack, 32 GB)","₹5,979",4.2,72 Ratings & 9 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
764,"REDMI Note 11S (Space Black, 128 GB)","₹16,450",4.2,"3,322 Ratings & 259 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
765,"vivo Y100 5G (Metal Black, 128 GB)","₹23,999",4.3,"1,040 Ratings & 70 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
766,Kechaoda A8,"₹1,499",3.8,286 Ratings & 30 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
767,itel Power200,"₹1,359",4.5,27 Ratings & 7 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G37 Processor,1 Year on Handset and 6 Months on Accessories
768,KARBONN K110i,₹949,3.6,220 Ratings & 20 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
769,"Tecno Spark 9 (Sky Mirror, 64 GB)","₹8,286",4.2,593 Ratings & 30 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
770,I Kall K78,"₹1,139",3.8,963 Ratings & 78 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
771,itel it2163S,₹999,4.1,"1,007 Ratings & 93 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
772,Nokia 2660 TA-1480 DS,"₹4,524",4.1,250 Ratings & 14 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
773,"APPLE iPhone 13 (Blue, 128 GB)","₹62,999",4.7,"2,18,167 Ratings & 11,434 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
774,itel it2163S,₹989,4.1,"1,007 Ratings & 93 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
775,"vivo Y100 5G (Twilight Gold, 128 GB)","₹23,999",4.3,"1,040 Ratings & 70 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
776,"vivo Y16 (Drizzling Gold, 32 GB)","₹10,989",4.2,"2,363 Ratings & 135 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
777,"vivo Y100 5G (Pacific Blue, 128 GB)","₹23,999",4.3,"1,040 Ratings & 70 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
778,"vivo Y100 5G (Metal Black, 128 GB)","₹23,999",4.3,"1,040 Ratings & 70 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
779,Kechaoda K33,"₹1,120",4,"8,688 Ratings & 569 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
780,"OPPO F21 Pro (Sunset Orange, 128 GB)","₹20,999",4.4,"4,252 Ratings & 298 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
781,"MOTOROLA Edge 30 Ultra (Interstellar Black, 128 GB)","₹44,999",4.3,"1,299 Ratings & 237 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
782,"IQOO Neo 7 5G (Interstellar Black, 128 GB)","₹30,548",4.5,226 Ratings & 29 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
783,itel it5026,"₹1,305",4,"1,230 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
784,itel IT5026,"₹1,305",4,"1,230 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
785,"Infinix Note 12 Pro (Tuscany Blue, 256 GB)","₹16,999",4.2,"5,491 Ratings & 569 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
786,"POCO X2 (Phoenix Red, 256 GB)","₹18,450",4.5,"60,937 Ratings & 6,992 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
787,"REDMI 10 Prime 2022 (Astral White, 64 GB)","₹12,999",4.2,"3,503 Ratings & 238 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
788,Nokia 215 4G DS 2020,"₹3,397",3.8,"2,956 Ratings & 286 Reviews",0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
789,"OnePlus 10R (Forest Green, 256 GB)","₹39,990",4.2,124 Ratings & 5 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
790,"REDMI K50i 5G (Stealth Black, 256 GB)","₹23,399",4.2,260 Ratings & 24 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
791,itel Ace2 Star,₹925,4.2,327 Ratings & 22 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display
792,LAVA A1 2021,"₹1,159",4.1,"4,636 Ratings & 380 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
793,"Infinix Note 12 Pro (Tuscany Blue, 256 GB)","₹16,999",4.2,"5,491 Ratings & 569 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
794,"REDMI 10 Prime 2022 (Astral White, 64 GB)","₹12,999",4.2,"3,503 Ratings & 238 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
795,KARBONN K9 Yuva,"₹1,320",3.9,735 Ratings & 52 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
796,KARBONN K9,"₹1,319",4.1,"7,910 Ratings & 652 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
797,Nokia 2660 TA-1480 DS,"₹4,524",4.1,250 Ratings & 14 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
798,"Tecno Spark 9 (Sky Mirror, 64 GB)","₹8,286",4.2,593 Ratings & 30 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
799,"MOTOROLA Edge 30 Ultra (Interstellar Black, 128 GB)","₹44,999",4.3,"1,299 Ratings & 237 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
800,Nokia 215 4G DS 2020,"₹3,397",3.8,"2,956 Ratings & 286 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
801,"APPLE iPhone 14 (Purple, 128 GB)","₹73,999",4.6,"33,345 Ratings & 1,301 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
802,"APPLE iPhone 11 (White, 128 GB)","₹45,199",4.6,"1,94,105 Ratings & 11,166 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
803,"itel A25 New (Starry Black, 16 GB)","₹4,299",,,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
804,"realme Narzo 50i (Carbon Black, 64 GB)","₹9,185",4.3,"62,899 Ratings & 3,501 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
805,"realme Narzo 50i (Mint Green, 64 GB)","₹8,972",4.3,"62,899 Ratings & 3,501 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
806,Good One G5605N,₹999,3.9,"1,085 Ratings & 187 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
807,"vivo Y100 5G (Twilight Gold, 128 GB)","₹23,999",4.3,"1,040 Ratings & 70 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
808,"vivo Y100 5G (Pacific Blue, 128 GB)","₹23,999",4.3,"1,040 Ratings & 70 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
809,Kechaoda K33,"₹1,297",4,"8,688 Ratings & 569 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
810,"SAMSUNG Galaxy A23 5G (Light Blue, 128 GB)","₹22,999",4.1,431 Ratings & 30 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
811,"IQOO Neo 7 5G (Frost Blue, 128 GB)","₹30,899",4.5,226 Ratings & 29 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
812,"IQOO Neo 7 5G (Interstellar Black, 128 GB)","₹30,548",4.5,226 Ratings & 29 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
813,Kechaoda K-9,"₹1,270",4,"1,394 Ratings & 139 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
814,"realme C30s (Stripe Blue, 64 GB)","₹8,499",4.2,"6,328 Ratings & 357 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
815,"OnePlus 10R (Forest Green, 256 GB)","₹39,990",4.2,124 Ratings & 5 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB
816,Nokia 110,"₹1,949",4.2,83 Ratings & 3 Reviews,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
817,GFive C2 Black,₹980,3.5,159 Ratings & 9 Reviews,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
818,"REDMI 10A SPORT (CHARCOAL BLACK, 128 GB)","₹10,899",4,"1,145 Ratings & 72 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
819,"SAMSUNG Galaxy A14 5G (Light Green, 64 GB)","₹16,499",4.1,896 Ratings & 60 Reviews,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
820,"I Kall King Talking, Contact icon and Auto Call Recording",₹737,3.6,"17,198 Ratings & 1,537 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
821,Nokia 105 SS 2021,"₹1,435",4.2,"84,173 Ratings & 6,307 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
822,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)","₹19,300",4.3,"5,611 Ratings & 467 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
823,Nokia 110,"₹1,799",4.2,83 Ratings & 3 Reviews,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
824,Micromax X416,"₹1,075",4,657 Ratings & 59 Reviews,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
825,"SAMSUNG Galaxy S22 Plus 5G (Phantom Black, 128 GB)","₹54,999",4.5,"3,049 Ratings & 349 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
826,"Redmi 9A Sport (Carbon Black, 32 GB)","₹8,490",4.2,"6,734 Ratings & 481 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
827,LAVA 34 Ultra,"₹1,540",4.1,"1,671 Ratings & 179 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
828,"vivo V27 5G (Magic Blue, 256 GB)","₹36,999",4.4,"1,554 Ratings & 195 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
829,"SAMSUNG Galaxy A03 Core (Bronze, 32 GB)","₹10,450",4.1,"3,416 Ratings & 281 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
830,"REDMI Note 11 (Horizon Blue, 64 GB)","₹13,499",4.2,"1,839 Ratings & 144 Reviews",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
831,"OnePlus 11 5G (Eternal Green, 256 GB)","₹59,990",4.5,344 Ratings & 39 Reviews,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Quarter QVGA Display,0.08MP Rear Camera,800 mAh Lithium Ion Battery,Unisoc 6531E Processor,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
